year,B_assets,B_current_assets,B_equity,B_inventory,B_long_term_liabilities,B_short_term_liabilities,B_cash,PL_revenue,PL_cost_of_sales,PL_profit_before_tax,PL_net_profit,PL_interest_payable,PL_interest_receivable,CFo_materials,CFo_wages,CFo_taxes,age,okved_section,region_name
2023,225025.64,112451.91,82147.45,13126.45,17569.42,35629.78,6785.18,694459.92,570932.68,189761.03,153007.56,3521.29,55.51,340706.69,80198.38,48989.86,17,G,Татарстан
2023,1378334.69,828862.5,552542.03,151450.29,8528.45,191528.15,57277.45,1617519.34,1398643.08,139830.99,109660.42,3350.86,381.81,834519.21,97358.67,80332.44,6,Q,Ростовская обл.
2023,13919181.19,10900445.73,5227071.07,771732.55,780095.61,2992157.21,791352.12,14475872.38,12064694.66,-3289536.13,-1773247.13,72127.55,16277.62,5937957.87,2584871.89,909695.02,5,C,Москва
2023,3433563.41,2328286.97,886664.0,549754.15,55392.29,118510.42,280185.15,5490540.12,3311665.71,1913897.08,993186.55,3226.47,19377.82,2261514.63,378448.48,133158.93,25,J,Челябинская обл.
2023,1582.05,968.58,528.78,214.55,107.99,178.53,123.37,3576.82,3145.87,473.64,313.01,19.74,1.44,1668.32,402.35,123.04,5,N,Санкт-Петербург
2023,6313.28,3911.04,3046.5,859.12,512.37,666.64,0.0,14037.06,12264.7,878.32,627.2,47.97,0.0,6692.86,2518.42,532.1,3,K,Самарская обл.
2023,34855.6,19398.09,15984.83,3494.17,2268.48,1930.8,3128.88,25511.52,22016.85,3513.41,2636.29,450.41,115.6,13715.57,4747.59,2418.8,0,G,Москва
2023,246173.32,156005.18,108357.41,33257.47,26400.4,19663.65,29045.37,955121.8,780605.98,192957.62,124349.59,845.88,1314.12,278477.99,112145.43,32233.75,10,Q,Ростовская обл.
2023,449522.69,76673.28,135118.51,23641.99,14704.24,20312.68,2836.05,486678.56,390325.42,92588.92,66766.17,2061.85,70.61,205379.68,69737.31,16279.62,3,N,Санкт-Петербург
2023,28485.52,14399.68,11343.49,2263.52,3301.18,522.89,599.92,37220.64,32874.72,5674.47,3655.96,267.33,9.27,11657.41,3959.17,1083.92,0,H,Самарская обл.
2023,347832.46,203898.79,55219.17,38963.35,15777.27,10040.35,14881.51,330429.64,321293.7,10771.8,8239.37,212.05,1523.15,137097.16,40504.12,20221.05,8,J,Татарстан
2023,28620.28,10799.8,12633.48,1005.57,1515.74,382.96,590.1,164560.79,112674.11,47588.23,30990.84,48.59,16.73,65393.57,26874.55,8697.44,13,Q,Ростовская обл.
2023,37349.69,22706.69,22090.96,2509.98,3120.68,5150.1,2575.75,62888.29,55833.02,5272.98,3575.77,272.67,100.77,26119.08,7855.86,4511.3,8,Q,Краснодарский край
2023,6526.73,3389.52,1586.67,636.64,9.67,846.61,0.0,6362.48,4907.88,1712.57,1066.86,18.82,0.0,2163.41,876.68,403.54,5,H,Москва
2023,7193.6,5850.71,2515.52,1569.83,610.77,2596.55,192.63,16529.62,12678.76,3310.55,2521.25,62.35,6.41,4484.01,1268.89,370.13,11,N,Москва
2023,6796.42,5341.67,3122.91,851.98,524.07,1066.88,1027.48,14894.08,9328.86,6246.92,4223.08,92.25,9.19,3136.04,3077.83,504.23,2,G,Самарская обл.
2023,11662.04,5599.28,6651.34,902.19,345.98,74.8,248.09,15839.0,11903.34,4903.99,4358.73,5.12,2.09,6444.6,2779.8,1224.46,3,G,Ростовская обл.
2023,1309184.03,690430.07,479440.27,101803.35,9394.67,338756.22,120553.02,2973403.99,2022727.95,702588.02,582236.12,21511.82,4536.26,1120675.63,563892.0,136580.44,4,F,Санкт-Петербург
2023,17674.24,9524.79,5954.98,1306.99,134.8,4210.87,1155.55,17452.14,12803.14,5637.6,4350.07,594.06,25.55,6150.24,3743.86,1287.13,12,F,Свердловская обл.
2023,177246632.68,85477379.79,32565386.09,17402999.33,36397381.8,12458990.95,0.0,206661673.83,138500801.96,89451392.05,61211743.25,2034534.29,0.0,114129910.91,22472257.37,9714417.39,5,K,Москва
2023,536091.53,310533.03,231812.72,18700.11,50129.32,56711.53,42890.75,292714.17,215176.87,81225.55,67064.89,5049.79,403.96,97782.98,38661.77,8970.77,0,H,Москва
2023,343847.21,150005.99,228675.28,42372.97,3739.33,154028.58,13941.55,264600.69,195642.83,76883.76,66341.78,563.42,381.9,148621.82,14621.38,11625.17,4,G,Татарстан
2023,30877.68,11746.11,13996.33,1489.01,1089.81,2815.81,853.61,113732.49,89811.76,29817.79,23768.44,390.29,15.03,66236.03,34918.28,3484.65,8,G,Башкортостан
2023,1390604.41,894724.17,580336.1,212722.71,99864.6,393363.91,102622.56,4713603.97,2915481.96,1733196.28,1685436.71,8288.69,2797.66,1060136.45,671786.3,182364.36,22,G,Свердловская обл.
2023,63126.43,40680.53,28952.93,3189.36,9116.87,656.69,5226.55,97322.85,61843.63,36366.22,30371.49,466.51,53.9,41774.68,19653.03,5257.24,22,Q,Нижегородская обл.
2023,275863.87,118442.88,115495.64,27657.27,985.23,7018.65,16872.84,945177.96,771446.15,111624.19,99304.55,1548.19,636.2,359196.31,83262.56,56930.06,2,N,Башкортостан
2023,100216302.94,68578348.28,32313571.88,16030570.8,2164804.75,6989095.21,11705992.88,138005513.34,96639214.73,42322918.52,33690221.83,414264.31,575770.88,17777815.79,27576181.81,2511172.27,0,G,Санкт-Петербург
2023,79162.7,36039.88,41069.1,7594.91,13964.27,8349.05,4486.54,104564.08,92795.7,14372.61,12375.96,1439.13,40.51,28811.15,25396.48,5191.88,1,O,Челябинская обл.
2023,2674744.9,1572682.56,1195855.4,157969.23,1970.28,543740.96,27462.11,4104604.27,3294055.63,916480.88,627226.91,16081.11,294.58,2042014.4,603319.21,157073.7,13,G,Башкортостан
2023,21787.35,14664.01,9196.74,2932.27,391.99,11621.2,1049.67,30534.86,25669.93,6491.56,4706.33,37.4,34.08,18990.24,3036.87,1130.76,0,K,Москва
2023,286018.45,155868.07,86651.03,13304.2,73101.12,16900.78,43110.44,383162.1,352918.83,15399.54,12657.24,7188.93,1538.22,195515.29,54815.24,20174.9,3,Q,Санкт-Петербург
2023,12919338.37,7986878.86,7446977.32,1276135.04,982251.6,75309.31,1145873.23,34138450.88,25570686.96,7658645.45,6288145.69,1883.83,41861.02,15442980.5,1319858.19,1331091.06,3,G,Краснодарский край
2023,35226.14,16645.61,17604.77,4367.03,854.91,6828.15,4030.85,56647.98,40931.07,21085.74,17731.28,463.35,138.81,23671.31,8389.89,4398.31,4,K,Краснодарский край
2023,17833103.01,9282665.33,6306667.95,2262521.15,98924.55,1984402.67,1705467.39,37989026.13,32942953.61,4760531.09,4341828.8,2415.45,25526.23,22347663.52,7257741.03,2802117.58,2,G,Москва
2023,967490.2,502244.56,522656.57,91014.07,2213.33,25695.43,57511.08,2417273.56,2008636.74,432813.64,263585.0,2766.76,866.61,1534543.08,358269.23,177999.72,2,G,Москва
2023,66326.74,29051.99,23896.96,2963.75,1489.43,5435.0,3430.59,120143.4,91461.2,28279.66,18751.27,59.39,30.27,43409.7,16314.63,4817.97,0,J,Санкт-Петербург
2023,656202.39,343511.37,214026.7,79573.38,111959.82,106777.17,33597.2,602648.19,553921.55,23967.42,19354.86,7897.56,171.94,132583.41,106294.13,18531.45,1,Q,Татарстан
2023,1962575.82,623524.58,645364.85,113201.2,84423.17,346544.09,0.0,1488583.29,1129500.64,479920.58,332621.61,19591.62,0.0,312872.3,268244.56,76871.33,29,H,Татарстан
2023,616481.58,293646.79,127902.53,0.0,62839.55,51221.06,29682.65,990706.94,775998.32,188568.75,223516.61,3488.26,87.11,547056.58,66382.04,46556.32,3,O,Нижегородская обл.
2023,2161.23,1096.32,1030.01,265.98,433.03,94.44,189.27,2959.58,2314.75,478.01,402.43,10.99,15.77,1229.1,457.08,111.94,3,O,Башкортостан
2023,21996.23,11252.68,4405.02,2003.67,922.64,9607.44,720.41,34280.16,23534.72,9972.87,7685.09,332.1,37.88,15025.82,9317.32,907.92,23,G,Санкт-Петербург
2023,86689.87,44539.12,23630.51,12301.53,1472.34,11326.02,5554.79,128292.15,101063.24,14388.75,10333.19,238.76,324.7,30910.06,10680.22,6308.08,15,G,Башкортостан
2023,118791.57,64234.81,20304.98,5933.91,6918.26,7478.88,9705.59,644940.01,593135.86,30802.08,22250.82,414.98,690.53,222298.64,93986.5,27034.99,5,J,Москва
2023,624030.14,388094.47,255647.45,0.0,119158.64,24647.77,17626.93,478705.48,394691.15,60841.91,47676.74,3196.75,277.77,186911.47,118282.05,30525.58,8,H,Москва
2023,166434.52,113371.46,66900.28,22938.08,21723.74,26231.95,8267.25,91801.52,71890.35,22745.21,18046.91,2002.59,465.12,40464.63,18838.48,5811.23,0,C,Свердловская обл.
2023,5634.75,2549.92,2145.69,518.46,30.7,187.51,99.26,9925.83,7581.58,2010.04,1457.67,2.96,0.51,3773.21,1234.08,714.82,9,Q,Москва
2023,268090.13,99064.63,79057.28,4432.77,25297.35,6060.72,5019.61,331329.04,269399.24,76637.56,57265.25,7022.82,3.29,104788.57,53114.29,8221.63,27,M,Татарстан
2023,940795.57,370384.95,262794.26,37675.57,63853.13,85198.74,8423.92,1643789.96,1405402.06,353328.6,332593.21,5178.72,388.33,561425.45,246394.94,95374.61,3,H,Башкортостан
2023,676175.57,322481.36,321673.21,129127.15,128751.87,27788.59,14825.47,1350721.64,1135854.09,267625.08,253210.95,1689.64,34.58,730513.93,152086.41,47884.01,5,J,Москва
2023,1567020.12,779140.9,554621.34,121196.26,16379.39,186405.99,144271.45,4442548.3,3317755.11,1076949.55,872592.0,6573.3,19336.22,1974617.04,649888.82,113692.43,1,C,Челябинская обл.
2023,1193072.73,518390.81,546383.17,123624.14,72886.93,17966.77,23364.59,837712.09,680622.78,162999.98,100904.95,9144.51,787.37,403120.19,113930.26,34704.7,10,H,Санкт-Петербург
2023,409340.77,145554.42,128438.92,18623.28,69286.53,52266.6,15659.84,462288.45,382772.05,-48504.62,-40711.27,134.0,657.8,152607.25,71949.39,32995.42,9,O,Москва
2023,150292.41,72378.1,66388.29,924.69,6344.42,6007.36,5054.01,277817.22,188715.82,87243.09,84321.66,702.84,42.77,34620.93,31276.9,11822.13,10,N,Нижегородская обл.
2023,3826.6,2208.77,2205.63,367.49,201.36,0.11,377.11,8391.42,6686.47,1343.93,1269.17,8.0,12.68,3085.44,723.08,682.3,1,G,Башкортостан
2023,271439.3,173518.77,133097.52,27546.39,1586.64,4421.63,31002.55,1212528.71,683708.09,570915.15,495629.2,55.82,41.09,404187.89,179376.6,73937.05,7,J,Татарстан
2023,283148.58,132056.69,104909.48,19545.68,7382.91,92157.72,20052.04,681178.07,564188.03,204615.16,194525.74,8465.31,1094.29,309868.74,160591.76,28689.99,4,K,Нижегородская обл.
2023,305867.49,149278.73,137904.6,25501.1,9599.64,74145.08,17669.84,443526.56,375238.68,79372.08,62418.69,1927.24,98.53,332011.73,68351.94,32466.57,2,G,Башкортостан
2023,8180.68,3362.22,3199.63,676.28,1899.65,261.19,289.61,7819.01,6683.33,357.24,305.57,37.58,10.38,3827.53,1043.21,460.6,3,C,Самарская обл.
2023,11629.7,6341.49,4895.47,1065.31,309.09,2102.77,180.65,13084.36,9688.91,3159.13,2206.04,212.36,1.38,9075.26,2455.99,410.18,5,H,Москва
2023,1807203.78,763969.56,688412.12,60261.54,89318.69,203408.59,165484.77,2004569.58,1625514.86,391331.8,318963.53,14893.42,352.03,955933.07,284817.3,174750.46,11,J,Челябинская обл.
2023,133973.32,85202.9,53626.81,18650.47,11924.95,56866.51,4636.71,277343.68,255820.53,22734.55,21360.11,7860.54,91.36,99014.85,67505.91,15306.48,9,C,Свердловская обл.
2023,704288.95,198694.02,313726.36,4778.64,9970.25,39533.87,27781.16,1194744.26,1100809.84,50277.68,35660.41,2460.2,154.58,543359.66,178977.92,60186.35,12,C,Челябинская обл.
2023,241252.19,119674.49,72567.92,1911.37,12861.5,33119.36,19575.63,185678.75,144287.75,43668.27,29547.12,3104.22,767.72,111047.75,34355.18,6106.85,2,F,Свердловская обл.
2023,176448.41,105016.11,52598.31,25112.97,18936.02,1389.93,7002.81,211680.45,168059.88,30469.92,24122.99,1840.12,56.98,127634.05,23765.32,15577.73,20,G,Москва
2023,3005837.29,1736097.01,761603.7,382916.37,484857.94,182006.1,281735.13,6954089.75,6196727.58,428813.16,322810.78,1877.05,3543.68,2520622.92,1218039.85,419648.08,13,J,Нижегородская обл.
2023,43988.78,41789.34,10028.01,7330.2,3463.48,17520.82,6095.09,78238.81,49284.18,31480.96,27007.44,1569.97,153.24,34841.18,12811.97,4896.56,3,G,Свердловская обл.
2023,167339.49,100817.02,45838.65,6892.27,14803.5,15548.83,20534.19,331738.48,248038.35,66853.4,48509.42,1443.49,206.63,91915.88,48823.51,13219.57,0,G,Свердловская обл.
2023,32539.09,12995.85,14289.07,1603.26,351.42,1325.67,933.61,58785.96,53704.33,6663.6,6571.72,6.04,13.3,29538.0,7343.08,3919.97,3,N,Башкортостан
2023,31978.45,17130.23,10004.95,2723.37,7456.46,491.73,391.39,107584.61,94407.65,5810.3,3632.82,282.34,19.85,61897.24,12705.58,7341.17,22,C,Башкортостан
2023,46715.39,13246.76,22499.71,693.18,531.53,6815.61,922.91,78421.27,64064.4,21276.86,19797.02,31.61,5.47,33249.04,12870.31,2872.13,6,H,Свердловская обл.
2023,307267.02,165282.01,130332.12,19978.91,36631.2,38171.12,18599.39,377928.77,237874.7,125423.13,86318.46,4980.36,47.86,133507.72,68574.03,8186.01,1,Q,Свердловская обл.
2023,57282.24,24347.34,10527.3,5653.12,1409.76,3219.08,2519.77,54061.01,41897.77,11558.66,6524.66,183.02,30.09,24652.53,7765.42,3331.64,0,J,Свердловская обл.
2023,2338530.04,1607291.67,1165984.23,472840.18,507359.05,846006.87,122787.0,3952416.94,2849726.05,1168026.96,944402.38,207733.93,2034.46,1825012.33,649632.67,73250.38,13,K,Свердловская обл.
2023,22742.56,10633.71,11764.63,1557.26,2315.78,61.28,0.0,10013.02,8141.62,1588.35,1190.38,24.04,0.0,4286.72,1482.97,531.09,5,H,Краснодарский край
2023,88247.67,46990.57,26539.29,11302.13,9895.51,3833.57,6025.55,120061.34,83930.72,36991.5,23927.83,639.42,84.22,52571.44,18600.66,4929.13,4,C,Ростовская обл.
2023,56653.57,25758.47,26651.14,692.26,1120.63,17262.48,5624.12,76251.34,51654.77,26790.16,15491.0,218.51,263.25,30700.2,10673.49,5671.06,5,J,Санкт-Петербург
2023,9831586.76,7971722.91,3118778.03,1855467.13,460324.18,456624.99,1019225.22,7413961.52,4252006.81,3518052.18,2740551.06,43650.74,1226.54,3852260.99,1118756.63,312447.49,4,J,Свердловская обл.
2023,348167.42,174715.14,150310.99,20211.77,26790.67,12145.07,23857.03,326539.37,294597.45,44864.68,40248.13,2496.7,404.54,161187.26,93031.73,23558.33,3,C,Ростовская обл.
2023,1980880.8,1633996.0,531391.46,334295.4,232882.06,181617.31,219522.0,4429870.55,3278205.86,1113609.78,946784.82,26553.44,3172.19,1425043.66,733505.56,175935.9,2,H,Ростовская обл.
2023,3037.35,2041.47,622.13,327.0,26.67,632.79,252.78,5085.24,4046.4,1001.56,788.03,55.65,7.91,1621.89,926.86,355.97,8,O,Нижегородская обл.
2023,166388.56,103545.27,62239.63,29575.96,43658.08,2173.63,16142.7,261182.64,203664.0,88195.96,73860.74,4402.3,1641.5,103052.89,44897.6,23821.64,14,F,Москва
2023,1212665.02,734038.23,491314.3,80777.35,214329.62,416924.04,90816.99,2108536.71,1419586.27,789094.24,612916.56,2538.29,1945.62,1040950.23,288572.56,60386.5,15,H,Москва
2023,187656.96,114296.15,69860.64,26311.95,4731.78,35694.63,9285.35,293221.83,191794.49,87912.39,53488.81,849.92,1207.11,127494.53,62954.57,16373.72,1,H,Санкт-Петербург
2023,1736786.42,453039.2,482681.31,71416.83,240406.24,41678.04,23667.07,4823345.64,3277311.36,1570148.15,956993.87,16388.3,255.53,1715591.5,653282.67,506333.84,14,M,Татарстан
2023,42933.25,21817.28,15971.69,3650.81,2508.96,6413.31,1855.81,68126.15,48211.73,18772.82,14185.11,307.96,1.75,30394.61,13812.76,3497.04,4,M,Москва
2023,5645809.61,3820935.43,2553686.46,631568.87,279823.07,329308.26,454109.65,4062534.54,3317712.0,717332.55,545690.37,6443.27,2467.42,1571871.59,541493.81,208147.07,1,M,Самарская обл.
2023,47668841.03,25868231.76,19764113.39,2906196.29,1439639.65,2943974.72,2096232.74,160668452.26,112536720.22,38254677.84,33745136.9,176341.23,31615.38,81627389.63,16388402.9,10567160.72,23,G,Санкт-Петербург
2023,54062.87,18339.29,23890.39,3280.39,3761.95,9920.72,2179.81,97058.87,92657.16,2402.67,2092.43,358.0,24.87,43997.35,16332.08,4932.69,12,C,Башкортостан
2023,56209.45,30473.35,19087.95,5332.48,5885.91,22198.49,3850.28,62455.73,55130.61,12982.22,11068.84,694.19,11.79,24262.31,5918.72,990.27,10,G,Москва
2023,7032433.67,5665439.87,3942425.56,1129117.75,297733.66,114284.6,849763.67,5605969.27,4825819.91,942463.56,703422.83,34185.89,14449.3,2484295.8,991034.52,407249.83,17,K,Москва
2023,6087881.06,4486973.85,1697661.64,837989.08,483204.47,398742.36,794049.43,11070204.21,8502294.43,1189026.5,730444.83,23088.06,9830.28,6105270.82,999551.62,110049.25,34,K,Свердловская обл.
2023,67247.13,36360.48,32178.24,8866.12,6464.79,5291.59,3806.23,94612.38,88124.63,12243.61,10155.44,15.76,14.94,34347.79,12682.75,3941.95,5,Q,Москва
2023,55268.4,38285.38,31051.27,9719.92,5490.36,3131.1,824.41,181140.8,137340.85,53668.77,45243.86,25.79,8.68,83372.9,14203.89,13431.32,10,H,Краснодарский край
2023,80918.14,40056.42,38655.32,3843.42,345.46,4382.03,3176.22,101543.21,78886.27,20832.8,10278.41,458.48,207.29,41932.67,29570.23,4353.07,9,J,Москва
2023,6983.73,2056.14,2763.44,513.01,1097.46,44.99,211.05,6854.41,5462.95,1637.28,1113.16,184.73,2.28,3171.52,461.32,247.62,5,J,Татарстан
2023,17559.23,7222.64,6261.7,614.6,861.04,2437.7,0.0,40996.14,34854.19,4380.34,3053.42,192.33,0.0,14534.91,6169.54,2770.74,0,F,Краснодарский край
2023,17598.85,13805.13,9579.59,3134.16,428.53,1210.27,2530.75,41698.9,35180.98,5537.46,4397.87,37.13,71.89,17973.62,8638.56,1375.13,14,H,Татарстан
2023,26020.59,13241.9,6485.45,3040.06,576.12,676.5,1437.31,42233.5,30935.51,14462.43,9886.47,174.76,24.03,22416.8,8523.54,1079.3,4,J,Москва
2023,124188.59,63769.9,37701.8,1727.82,6554.57,25230.18,7836.12,259817.59,188809.61,67477.97,52324.03,1727.64,64.21,84778.3,50032.32,14417.35,1,Q,Санкт-Петербург
2023,325783.36,164528.5,121286.89,30838.95,56787.37,63423.15,29932.93,476939.21,402532.07,29819.73,22506.02,11179.82,413.5,136909.93,63975.95,22102.09,2,G,Свердловская обл.
2023,5571268.76,4655466.32,3167369.08,663498.51,211874.97,445452.5,289530.11,9342326.98,7955212.45,1357544.56,1032958.46,47715.51,7789.09,2717257.31,2032464.78,234740.33,7,Q,Москва
2023,13858.9,11002.49,6452.32,1312.58,1535.79,589.5,1479.2,37018.69,27418.45,9454.78,6561.93,50.65,19.17,11214.21,7243.43,2322.52,28,J,Свердловская обл.
2023,1887638.24,1666439.2,573529.64,480048.12,15377.76,230224.04,155659.01,3849662.98,2391723.21,1688605.53,1187633.07,7999.67,1129.8,1846037.86,618313.55,228245.56,7,G,Башкортостан
2023,89553.62,47118.03,34277.82,6017.24,4630.79,3652.62,4191.37,122756.21,93204.91,29639.29,19276.45,85.3,15.57,34299.81,19890.07,5254.57,2,F,Башкортостан
2023,138382.86,82246.98,47919.39,9498.69,53026.44,4470.28,4414.07,405940.04,341944.64,55438.54,45770.51,992.77,280.51,158402.05,54722.29,17931.74,28,C,Москва
2023,500065.32,161272.88,167434.53,30005.72,58870.94,78684.75,32244.28,228677.12,219653.91,20972.24,17795.62,10355.5,561.42,110183.25,23900.74,13585.22,18,H,Москва
2023,8337.99,6433.09,4481.39,1510.79,157.68,41.18,498.37,34704.14,22911.82,12001.92,8251.63,22.31,14.67,16021.72,7352.33,2561.42,2,C,Санкт-Петербург
2023,435337.92,163179.05,111181.31,27523.1,24240.81,5201.31,23166.18,276757.87,204065.44,62313.69,59975.48,1897.58,468.52,105567.66,59671.88,12272.59,18,H,Нижегородская обл.
2023,258871.59,150796.93,158702.19,41214.26,5510.51,211.59,0.0,282247.9,209162.52,89385.15,66345.93,179.05,0.0,123932.9,29860.29,17808.08,2,Q,Санкт-Петербург
2023,409554.65,157844.25,212717.59,35116.88,17263.18,8157.71,26959.69,598610.76,548076.36,56330.8,54281.62,115.01,640.34,257830.35,85188.74,36697.24,2,K,Башкортостан
2023,490231.97,226325.38,270070.46,1299.81,59396.89,4205.32,36921.06,679691.04,527784.07,152006.41,106852.11,186.46,725.98,270228.78,97079.48,45937.7,3,M,Челябинская обл.
2023,58141944.36,24676059.55,21189672.23,3396478.05,6860821.46,34885166.62,2611863.35,143465251.69,98885913.0,45855522.3,24615733.5,978787.11,202546.96,57230660.11,21285538.38,7286052.67,11,C,Москва
2023,44200.32,20279.93,17768.84,2738.86,915.48,1807.7,1751.85,38854.1,32476.96,4297.15,3559.17,84.87,66.84,25004.27,5953.02,1233.75,7,H,Ростовская обл.
2023,49053.46,23012.53,12166.33,5024.76,10022.26,951.59,2853.55,83370.46,61655.47,19515.45,15804.11,515.42,10.13,41762.86,16452.58,3397.35,7,G,Москва
2023,28233.95,13206.7,10080.66,0.0,2028.06,934.26,3134.31,31545.13,20742.85,-13849.79,-4986.17,0.96,18.4,21074.2,3553.22,1793.56,10,N,Санкт-Петербург
2023,69140.81,46670.05,33134.95,17917.6,2643.47,22823.41,0.0,119547.73,82574.33,35809.82,25171.87,5829.16,0.0,44268.96,12873.22,10325.25,0,F,Москва
2023,23119.72,8884.23,13306.04,1976.58,1289.2,2037.23,1305.29,33391.44,31835.54,3680.31,2855.38,75.25,70.76,13740.69,7073.34,1346.33,0,H,Москва
2023,4190319.66,2443296.67,1203213.34,468893.42,311441.29,228210.1,110688.58,6548557.84,5359476.75,1260265.83,905688.61,50848.59,2616.27,1878044.03,830800.88,432831.83,6,J,Нижегородская обл.
2023,7659331.88,5611945.54,2880975.63,1540621.69,502900.57,1899503.86,554487.7,8679486.27,6863529.48,2186963.13,1626483.96,91969.6,13448.39,2942721.84,753798.04,377027.08,5,H,Нижегородская обл.
2023,31950.66,15113.32,12839.19,5554.03,1703.15,1926.67,1286.55,36935.05,27886.35,9066.05,7987.15,25.37,38.58,22537.45,4644.34,1928.36,8,N,Москва
2023,30848.72,13644.77,7789.47,3406.55,1735.08,1510.28,1013.82,53129.46,42993.15,12942.31,10381.11,259.2,17.59,19540.83,7092.64,4266.72,3,G,Краснодарский край
2023,490668.95,252901.23,240899.76,64718.7,7618.51,13677.2,25131.32,1173360.83,948103.23,248579.77,212086.81,1317.44,859.53,718012.5,267230.74,76603.86,7,G,Татарстан
2023,44625.04,32440.57,14865.55,6178.47,5980.54,2540.89,1036.47,49360.75,39943.55,9450.32,7108.3,319.38,3.57,14594.19,9686.62,1242.61,0,M,Москва
2023,856342.85,495921.97,339585.46,83651.1,53460.66,39131.28,80215.79,827399.0,654873.49,171975.99,127083.02,3345.74,7824.36,260343.66,171582.72,31896.64,9,H,Москва
2023,259630.55,122108.88,94964.05,17331.69,2918.33,35238.44,0.0,526362.29,456292.85,44950.41,28839.38,174.65,0.0,203111.04,100534.5,39542.67,15,G,Нижегородская обл.
2023,4693.26,2921.94,1526.62,332.84,545.58,192.56,386.82,6888.65,5389.06,1674.19,1231.52,39.37,11.57,2849.32,1359.21,363.98,49,C,Краснодарский край
2023,9887774.17,3803393.42,4144506.04,475572.02,2131644.38,1021433.28,305822.68,22343783.26,15243065.61,7055801.36,2691550.11,381818.36,3488.84,11446915.21,2582849.59,603800.47,13,M,Нижегородская обл.
2023,8581631.38,5596973.68,3382251.35,402733.17,2020645.17,70194.37,166479.22,8139472.92,5850308.92,2084866.5,1478531.79,10232.87,876.47,3785481.99,1140095.09,273656.82,6,Q,Краснодарский край
2023,52017.23,31797.67,19526.08,5530.58,1916.22,1325.28,3565.89,31876.07,18555.0,15084.55,11617.75,49.57,56.33,12060.9,3203.68,2042.3,1,J,Татарстан
2023,37496.34,18891.73,12470.7,854.41,436.83,2354.37,124.36,42851.52,41994.49,-629.71,-2185.07,324.61,4.04,17426.36,5976.74,2994.82,7,N,Татарстан
2023,453353.45,192318.03,207791.36,37554.58,26499.08,150358.23,19690.06,461045.05,399392.01,51913.56,38818.81,2958.43,593.26,178928.68,84926.92,23216.89,19,H,Свердловская обл.
2023,526577.35,219581.63,325653.38,38886.49,5032.81,29927.29,3211.91,755216.18,526380.35,267643.32,219928.09,1854.9,46.47,248114.67,118364.4,75148.75,4,G,Ростовская обл.
2023,608693.88,383612.64,265869.25,73559.57,132350.01,79680.32,48978.25,660431.14,496522.38,174327.82,90375.96,8113.63,1395.98,218737.24,142371.81,43907.47,1,C,Санкт-Петербург
2023,21905910.86,16086541.57,11818987.78,2223634.19,355446.88,774123.73,716471.4,47335709.97,33907153.77,13315284.38,10295105.96,51234.59,36124.26,24746559.56,4398870.15,2136278.51,1,K,Башкортостан
2023,75050.8,34103.37,19000.86,14533.11,1749.44,1223.55,2487.51,96939.8,90566.46,7589.95,4390.48,79.9,1.99,22992.52,16965.62,3265.5,11,H,Москва
2023,20739.19,12832.54,9103.08,3706.16,865.98,150.12,1509.58,33356.83,21282.07,12374.0,7857.53,18.12,27.13,19404.86,2921.55,1017.46,4,M,Татарстан
2023,4718.71,1118.08,1360.48,89.93,182.39,206.36,59.98,7616.78,6028.28,1010.89,765.79,0.97,2.56,2937.8,1178.38,431.94,0,K,Свердловская обл.
2023,33076.33,15291.43,8029.91,3037.33,4189.06,681.0,1475.96,54396.26,41838.73,11607.6,10831.65,332.06,34.98,18644.27,10173.01,2188.06,13,Q,Нижегородская обл.
2023,221965.04,121046.67,73531.57,15900.63,10821.04,5092.05,1110.02,327161.97,282237.35,71367.84,58845.98,1090.67,35.1,161610.14,45565.44,27309.8,5,H,Санкт-Петербург
2023,21968052.61,9084832.96,12368626.97,897959.62,329091.31,3770469.55,1252367.27,42304336.11,32557378.03,8352344.59,6533101.37,227702.78,27316.72,24050931.32,7511402.67,3355843.75,4,G,Татарстан
2023,37696.46,15437.6,20129.98,1123.77,937.57,72.22,3178.52,37778.44,22824.94,14352.25,11161.12,52.09,458.92,20089.18,3853.91,2367.25,1,G,Свердловская обл.
2023,267454.12,120309.71,120129.84,25815.74,15224.39,26189.62,32186.76,803242.77,606358.5,175131.62,121605.19,578.43,54.24,377672.87,53669.07,21221.74,2,H,Ростовская обл.
2023,94269.34,55979.86,22254.72,7024.89,1203.09,5397.87,5904.2,124946.71,85311.59,39091.51,27939.56,7.46,119.63,66057.62,22221.96,4567.5,9,N,Самарская обл.
2023,2493560.49,1301390.83,988562.89,335011.94,188685.31,211354.31,191684.78,1930805.04,1521393.19,353117.03,293540.93,33083.13,551.3,479515.9,457987.94,145029.62,0,C,Челябинская обл.
2023,120454970.78,25809322.26,54952039.62,6697585.64,8037995.58,11960220.06,0.0,197415900.84,182297337.82,19923088.63,12227929.88,675519.2,0.0,72612913.71,19780629.67,7647630.62,4,Q,Санкт-Петербург
2023,70087.72,16252.99,30913.2,4711.96,7032.45,3161.99,3090.73,68316.92,41403.98,27586.93,23481.07,186.81,44.78,22468.27,14422.36,4949.07,15,Q,Краснодарский край
2023,33060.57,15173.82,6570.62,1696.57,7341.74,1387.4,2224.08,68786.58,48149.08,23297.99,17086.26,46.92,11.28,37314.24,10467.33,4092.26,8,J,Башкортостан
